"","Province_State","Week","MMWRyear","MMWRweek","MMWRday","Population_Estimate","Doses_yf","Total_Additional_Doses_yf","People_At_Least_One_Dose_yf","People_Fully_Vaccinated_yf","Doses_yf_Daily","Total_Additional_Doses_yf_Daily","People_At_Least_One_Dose_yf_Daily","People_Fully_Vaccinated_yf_Daily","Doses_yf_Daily_Percent","Total_Additional_Doses_yf_Daily_Percent","People_At_Least_One_Dose_yf_Daily_Percent","People_Fully_Vaccinated_yf_Daily_Percent"
"224","Northeast Region",2022-12-25,2022,26,1,57026847,128190730,22580318,53429529,44272141,335673,50419,54759,38860,1,0,0,0
"225","Northeast Region",2023-01-01,2022,27,1,56983517,128456312,22620081,53476160,44303096,265582,39763,46631,30955,0,0,0,0
"226","Northeast Region",2023-01-08,2022,28,1,56983517,128750350,22670195,53520209,44340408,294038,50114,44049,37312,1,0,0,0
"227","Northeast Region",2023-01-15,2022,29,1,56983517,129022241,22713075,53564565,44373613,271891,42880,44356,33205,0,0,0,0
"228","Northeast Region",2023-01-22,2022,30,1,56983517,129229152,22747046,53600665,44400652,206911,33971,36100,27039,0,0,0,0
"229","Northeast Region",2023-01-29,2022,31,1,56983517,129396889,22775987,53631196,44424012,167737,28941,30531,23360,0,0,0,0
"230","Northeast Region",2023-02-05,2022,32,1,56983517,129540121,22801534,53658302,44445070,143232,25547,27106,21058,0,0,0,0
"231","Northeast Region",2023-02-12,2022,33,1,56983517,129661132,22823591,53681489,44463654,121011,22057,23187,18584,0,0,0,0
"232","Northeast Region",2023-02-19,2022,34,1,56983517,129772712,22844003,53705005,44480597,111580,20412,23516,16943,0,0,0,0
"233","Northeast Region",2023-02-26,2022,35,1,56983517,129870607,22862390,53725646,44495703,97895,18387,20641,15106,0,0,0,0
"234","Northeast Region",2023-03-05,2022,36,1,56983517,129870607,22862390,53725646,44495703,0,0,0,0,0,0,0,0
"235","Midwest Region",2020-12-13,2020,25,1,68969794,25642,0,0,0,25642,0,0,0,0,0,0,0
"236","Midwest Region",2020-12-20,2020,26,1,68969794,384296,0,0,0,358654,0,0,0,1,0,0,0
"237","Midwest Region",2020-12-27,2020,27,1,68969794,807672,0,0,0,423376,0,0,0,1,0,0,0
"238","Midwest Region",2021-01-03,2020,27,1,68850246,1421308,0,0,0,613636,0,0,0,1,0,0,0
"239","Midwest Region",2021-01-10,2020,28,1,68850246,2514578,0,0,0,1093270,0,0,0,2,0,0,0
"240","Midwest Region",2021-01-17,2020,29,1,68850246,3548233,0,0,0,1033655,0,0,0,2,0,0,0
"241","Midwest Region",2021-01-24,2020,30,1,68850246,5187909,0,0,0,1639676,0,0,0,2,0,0,0
"242","Midwest Region",2021-01-31,2020,31,1,68850246,7031171,0,0,0,1843262,0,0,0,3,0,0,0
"243","Midwest Region",2021-02-07,2020,32,1,68850246,9230926,0,0,0,2199755,0,0,0,3,0,0,0
"244","Midwest Region",2021-02-14,2020,33,1,68850246,12173383,0,8713414,0,2942457,0,8713414,0,4,0,13,0
"245","Midwest Region",2021-02-21,2020,34,1,68850246,14688472,0,9915684,0,2515089,0,1202270,0,4,0,2,0
"246","Midwest Region",2021-02-28,2020,35,1,68850246,17728835,0,11610074,6025397,3040363,0,1694390,6025397,4,0,2,9
"247","Midwest Region",2021-03-07,2020,36,1,68850246,21193415,0,13728936,7575817,3464580,0,2118862,1550420,5,0,3,2
"248","Midwest Region",2021-03-14,2020,37,1,68850246,24804861,0,15972762,9130729,3611446,0,2243826,1554912,5,0,3,2
"249","Midwest Region",2021-03-21,2020,38,1,68850246,28541876,0,18455216,10539828,3737015,0,2482454,1409099,5,0,4,2
"250","Midwest Region",2021-03-28,2020,39,1,68850246,32745394,0,20966908,12384901,4203518,0,2511692,1845073,6,0,4,3
"251","Midwest Region",2021-04-04,2020,40,1,68850246,37040545,0,23493341,14459311,4295151,0,2526433,2074410,6,0,4,3
"252","Midwest Region",2021-04-11,2020,41,1,68850246,41533361,0,25934995,16970132,4492816,0,2441654,2510821,7,0,4,4
"253","Midwest Region",2021-04-18,2020,42,1,68850246,45620984,0,27695173,19298005,4087623,0,1760178,2327873,6,0,3,3
"254","Midwest Region",2021-04-25,2020,43,1,68850246,49126649,0,29050993,21456076,3505665,0,1355820,2158071,5,0,2,3
"255","Midwest Region",2021-05-02,2020,44,1,68850246,51764401,0,29963094,23233958,2637752,0,912101,1777882,4,0,1,3
"256","Midwest Region",2021-05-09,2020,45,1,68850246,54350470,0,30824603,25055032,2586069,0,861509,1821074,4,0,1,3
"257","Midwest Region",2021-05-16,2020,46,1,68850246,56645095,0,31909989,26328435,2294625,0,1085386,1273403,3,0,2,2
"258","Midwest Region",2021-05-23,2020,47,1,68850246,58551282,0,32911738,27303568,1906187,0,1001749,975133,3,0,1,1
"259","Midwest Region",2021-05-30,2020,48,1,68850246,59721565,0,33497745,27931178,1170283,0,586007,627610,2,0,1,1
"260","Midwest Region",2021-06-06,2020,49,1,68850246,60933991,0,33989601,28686924,1212426,0,491856,755746,2,0,1,1
"261","Midwest Region",2021-06-13,2020,50,1,68850246,62633922,0,34555883,29870177,1699931,0,566282,1183253,2,0,1,2
"262","Midwest Region",2021-06-20,2020,51,1,68850246,63570405,0,34947473,30443596,936483,0,391590,573419,1,0,1,1
"263","Midwest Region",2021-06-27,2020,52,1,68850246,64650482,0,35340008,31156796,1080077,0,392535,713200,2,0,1,1
"264","Midwest Region",2021-07-04,2021,1,1,68850246,65430815,0,35633841,31641994,780333,0,293833,485198,1,0,0,1
"265","Midwest Region",2021-07-11,2021,2,1,68850246,66043300,0,35941249,31945272,612485,0,307408,303278,1,0,0,0
"266","Midwest Region",2021-07-18,2021,3,1,68850246,66691482,0,36295491,32231065,648182,0,354242,285793,1,0,1,0
"267","Midwest Region",2021-07-25,2021,4,1,68850246,67489447,0,36780163,32544363,797965,0,484672,313298,1,0,1,0
"268","Midwest Region",2021-08-01,2021,5,1,68850246,68262459,0,37279437,32827924,773012,0,499274,283561,1,0,1,0
"269","Midwest Region",2021-08-08,2021,6,1,68850246,69074836,0,37777659,33133664,812377,0,498222,305740,1,0,1,0
"270","Midwest Region",2021-08-15,2021,7,1,68850246,70024147,0,38254385,33509505,949311,0,476726,375841,1,0,1,1
"271","Midwest Region",2021-08-22,2021,8,1,68850246,70962213,0,38693425,33931189,938066,0,439040,421684,1,0,1,1
"272","Midwest Region",2021-08-29,2021,9,1,68850246,71970170,0,39131221,34350429,1007957,0,437796,419240,1,0,1,1
"273","Midwest Region",2021-09-05,2021,10,1,68850246,72697069,0,39461852,34687209,726899,0,330631,336780,1,0,0,0
"274","Midwest Region",2021-09-12,2021,11,1,68850246,73402910,0,39787836,35042194,705841,0,325984,354985,1,0,0,1
"275","Midwest Region",2021-09-19,2021,12,1,68850246,74139032,0,40102448,35409509,736122,0,314612,367315,1,0,0,1
"276","Midwest Region",2021-09-26,2021,13,1,68850246,75135889,0,40335032,35723410,996857,0,232584,313901,1,0,0,0
"277","Midwest Region",2021-10-03,2021,14,1,68850246,76459840,0,40565579,36046611,1323951,0,230547,323201,2,0,0,0
"278","Midwest Region",2021-10-10,2021,15,1,68850246,77511313,0,40736155,36263866,1051473,0,170576,217255,2,0,0,0
"279","Midwest Region",2021-10-17,2021,16,1,68850246,78331446,2547446,40940572,36466564,820133,2547446,204417,202698,1,4,0,0
"280","Midwest Region",2021-10-24,2021,17,1,68850246,79950790,3888345,41158864,37377808,1619344,1340899,218292,911244,2,2,0,1
"281","Midwest Region",2021-10-31,2021,18,1,68850246,82025718,5303701,41412043,37697781,2074928,1415356,253179,319973,3,2,0,0
"282","Midwest Region",2021-11-07,2021,19,1,68850246,83975481,6610115,41772311,37907490,1949763,1306414,360268,209709,3,2,1,0
"283","Midwest Region",2021-11-14,2021,20,1,68850246,86132425,8061895,42308652,38065609,2156944,1451780,536341,158119,3,2,1,0
"284","Midwest Region",2021-11-21,2021,21,1,68850246,87940375,9144950,42738908,38190707,1807950,1083055,430256,125098,3,2,1,0
"285","Midwest Region",2021-11-28,2021,22,1,68850246,90191615,10634897,43221847,38507481,2251240,1489947,482939,316774,3,2,1,0
"286","Midwest Region",2021-12-05,2021,23,1,68850246,92865145,12277221,43703869,39050550,2673530,1642324,482022,543069,4,2,1,1
"287","Midwest Region",2021-12-12,2021,24,1,68850246,95185034,13762106,44101240,39478081,2319889,1484885,397371,427531,3,2,1,1
"288","Midwest Region",2021-12-19,2021,25,1,68850246,97276170,15174609,44510221,39749623,2091136,1412503,408981,271542,3,2,1,0
"289","Midwest Region",2021-12-26,2021,26,1,68850246,98662509,16083483,44781957,39938839,1386339,908874,271736,189216,2,1,0,0
"290","Midwest Region",2022-01-02,2021,27,1,68783028,99941907,16874548,45085185,40146040,1279398,791065,303228,207201,2,1,0,0
"291","Midwest Region",2022-01-09,2021,28,1,68783028,101541006,17847852,45470471,40396695,1599099,973304,385286,250655,2,1,1,0
"292","Midwest Region",2022-01-16,2021,29,1,68783028,102858107,18645213,45943485,40695879,1317101,797361,473014,299184,2,1,1,0
"293","Midwest Region",2022-01-23,2021,30,1,68783028,103885874,19226128,46186841,40895989,1027767,580915,243356,200110,1,1,0,0
"294","Midwest Region",2022-01-30,2021,31,1,68783028,104748226,19656560,46380889,41115796,862352,430432,194048,219807,1,1,0,0
"295","Midwest Region",2022-02-06,2021,32,1,68783028,105356352,19956065,46506068,41296910,608126,299505,125179,181114,1,0,0,0
"296","Midwest Region",2022-02-13,2021,33,1,68783028,106053518,20212619,46628986,41472673,697166,256554,122918,175763,1,0,0,0
"297","Midwest Region",2022-02-20,2021,34,1,68783028,106545085,20436410,46729516,41613267,491567,223791,100530,140594,1,0,0,0
"298","Midwest Region",2022-02-27,2021,35,1,68783028,106973990,20641494,46824229,41734635,428905,205084,94713,121368,1,0,0,0
"299","Midwest Region",2022-03-06,2021,36,1,68783028,107317265,20798765,46901846,41834723,343275,157271,77617,100088,0,0,0,0
"300","Midwest Region",2022-03-13,2021,37,1,68783028,107573345,20918713,46952685,41908275,256080,119948,50839,73552,0,0,0,0
"301","Midwest Region",2022-03-20,2021,38,1,68783028,107819857,21035513,47005625,41975030,246512,116800,52940,66755,0,0,0,0
"302","Midwest Region",2022-03-27,2021,39,1,68783028,108081563,21159518,47053004,42034849,261706,124005,47379,59819,0,0,0,0
"303","Midwest Region",2022-04-03,2021,40,1,68783028,108730202,21277644,47105893,42107905,648639,118126,52889,73056,1,0,0,0
"304","Midwest Region",2022-04-10,2021,41,1,68783028,109450643,21393112,47155461,42181742,720441,115468,49568,73837,1,0,0,0
"305","Midwest Region",2022-04-17,2021,42,1,68783028,110046165,21486838,47196228,42237550,595522,93726,40767,55808,1,0,0,0
"306","Midwest Region",2022-04-24,2021,43,1,68783028,110665750,21594456,47235543,42306124,619585,107618,39315,68574,1,0,0,0
"307","Midwest Region",2022-05-01,2021,44,1,68783028,111235262,21711413,47280977,42369660,569512,116957,45434,63536,1,0,0,0
"308","Midwest Region",2022-05-08,2021,45,1,68783028,111885947,21848180,47324513,42480734,650685,136767,43536,111074,1,0,0,0
"309","Midwest Region",2022-05-15,2021,46,1,68783028,112331467,21936544,47352732,42514871,445520,88364,28219,34137,1,0,0,0
"310","Midwest Region",2022-05-22,2021,47,1,68783028,112945537,22053892,47388094,42561112,614070,117348,35362,46241,1,0,0,0
"311","Midwest Region",2022-05-29,2021,48,1,68783028,113251486,22131413,47409534,42585531,305949,77521,21440,24419,0,0,0,0
"312","Midwest Region",2022-06-05,2021,49,1,68783028,113543608,22231292,47437417,42628041,292122,99879,27883,42510,0,0,0,0
"313","Midwest Region",2022-06-12,2021,50,1,68783028,114028841,22361849,47494118,42714827,485233,130557,56701,86786,1,0,0,0
"314","Midwest Region",2022-06-19,2021,51,1,68783028,114240210,22419260,47511724,42733573,211369,57411,17606,18746,0,0,0,0
"315","Midwest Region",2022-06-26,2021,52,1,68783028,114525581,22547907,47557415,42762570,285371,128647,45691,28997,0,0,0,0
"316","Midwest Region",2022-07-03,2022,1,1,68783028,114791102,22610684,47603196,42786887,265521,62777,45781,24317,0,0,0,0
"317","Midwest Region",2022-07-10,2022,2,1,68783028,115075709,22680389,47653586,42819797,284607,69705,50390,32910,0,0,0,0
"318","Midwest Region",2022-07-17,2022,3,1,68783028,115463834,22761201,47719426,42859347,388125,80812,65840,39550,1,0,0,0
"319","Midwest Region",2022-07-24,2022,4,1,68783028,115906810,22847350,47789480,42903438,442976,86149,70054,44091,1,0,0,0
"320","Midwest Region",2022-07-31,2022,5,1,68783028,116269165,22921550,47838059,42936681,362355,74200,48579,33243,1,0,0,0
"321","Midwest Region",2022-08-07,2022,6,1,68783028,116702916,23021878,47913632,43015589,433751,100328,75573,78908,1,0,0,0
"322","Midwest Region",2022-08-14,2022,7,1,68783028,117001777,23099483,47965858,43055546,298861,77605,52226,39957,0,0,0,0
"323","Midwest Region",2022-08-21,2022,8,1,68783028,117255751,23166680,48012512,43090409,253974,67197,46654,34863,0,0,0,0
"324","Midwest Region",2022-08-28,2022,9,1,68783028,117478769,23223347,48058821,43124607,223018,56667,46309,34198,0,0,0,0
"325","Midwest Region",2022-09-04,2022,10,1,68783028,117612520,23255121,48090975,43149543,133751,31774,32154,24936,0,0,0,0
"326","Midwest Region",2022-09-11,2022,11,1,68783028,117990410,23291904,48135310,43187651,377890,36783,44335,38108,1,0,0,0
"327","Midwest Region",2022-09-18,2022,12,1,68783028,118756304,23360779,48205614,43248014,765894,68875,70304,60363,1,0,0,0
"328","Midwest Region",2022-09-25,2022,13,1,68783028,119711723,23451383,48291221,43324423,955419,90604,85607,76409,1,0,0,0
"329","Midwest Region",2022-10-02,2022,14,1,68783028,120687768,23550411,48364289,43406730,976045,99028,73068,82307,1,0,0,0
"330","Midwest Region",2022-10-09,2022,15,1,68783028,121670414,23639490,48424040,43462585,982646,89079,59751,55855,1,0,0,0
"331","Midwest Region",2022-10-16,2022,16,1,68783028,122744485,23734766,48492797,43523089,1074071,95276,68757,60504,2,0,0,0
"332","Midwest Region",2022-10-23,2022,17,1,68783028,123812748,23842802,48573330,43588169,1068263,108036,80533,65080,2,0,0,0
"333","Midwest Region",2022-10-30,2022,18,1,68783028,124902312,23962837,48664417,43667777,1089564,120035,91087,79608,2,0,0,0
"334","Midwest Region",2022-11-06,2022,19,1,68783028,125796008,24069317,48730459,43725139,893696,106480,66042,57362,1,0,0,0
"335","Midwest Region",2022-11-13,2022,20,1,68783028,126741163,24188937,48805869,43789502,945155,119620,75410,64363,1,0,0,0
"336","Midwest Region",2022-11-20,2022,21,1,68783028,127383623,24268122,48850392,43825123,642460,79185,44523,35621,1,0,0,0
"337","Midwest Region",2022-11-27,2022,22,1,68783028,127841711,24330314,48895588,43859684,458088,62192,45196,34561,1,0,0,0
"338","Midwest Region",2022-12-04,2022,23,1,68783028,128292619,24389498,48929883,43889223,450908,59184,34295,29539,1,0,0,0
"339","Midwest Region",2022-12-11,2022,24,1,68783028,128811908,24458374,48971840,43926262,519289,68876,41957,37039,1,0,0,0
"340","Midwest Region",2022-12-18,2022,25,1,68783028,129268672,24518507,49008771,43955643,456764,60133,36931,29381,1,0,0,0
"341","Midwest Region",2022-12-25,2022,26,1,68783028,129523703,24555891,49029820,43974034,255031,37384,21049,18391,0,0,0,0
"342","Midwest Region",2023-01-01,2022,27,1,68909283,129753418,24589894,49049694,43990971,229715,34003,19874,16937,0,0,0,0
"343","Midwest Region",2023-01-08,2022,28,1,68909283,130042350,24637268,49084266,44021822,288932,47374,34572,30851,0,0,0,0
"344","Midwest Region",2023-01-15,2022,29,1,68909283,130281139,24673423,49106861,44042259,238789,36155,22595,20437,0,0,0,0
"345","Midwest Region",2023-01-22,2022,30,1,68909283,130453151,24701559,49125905,44057906,172012,28136,19044,15647,0,0,0,0
"346","Midwest Region",2023-01-29,2022,31,1,68909283,130621302,24731202,49150440,44080553,168151,29643,24535,22647,0,0,0,0
"347","Midwest Region",2023-02-05,2022,32,1,68909283,130783411,24760191,49177320,44104030,162109,28989,26880,23477,0,0,0,0
"348","Midwest Region",2023-02-12,2022,33,1,68909283,130919096,24786739,49193914,44123310,135685,26548,16594,19280,0,0,0,0
"349","Midwest Region",2023-02-19,2022,34,1,68909283,131041533,24809230,49210670,44138502,122437,22491,16756,15192,0,0,0,0
"350","Midwest Region",2023-02-26,2022,35,1,68909283,131141038,24828289,49223980,44152160,99505,19059,13310,13658,0,0,0,0
"351","Midwest Region",2023-03-05,2022,36,1,68909283,131141038,24828289,49223980,44152160,0,0,0,0,0,0,0,0
"352","West Region",2020-12-13,2020,25,1,78661381,12749,0,0,0,12749,0,0,0,0,0,0,0
"353","West Region",2020-12-20,2020,26,1,78661381,446710,0,0,0,433961,0,0,0,1,0,0,0
"354","West Region",2020-12-27,2020,27,1,78661381,815964,0,0,0,369254,0,0,0,0,0,0,0
"355","West Region",2021-01-03,2020,27,1,78602026,1331380,0,0,0,515416,0,0,0,1,0,0,0
"356","West Region",2021-01-10,2020,28,1,78602026,2448784,0,0,0,1117404,0,0,0,1,0,0,0
"357","West Region",2021-01-17,2020,29,1,78602026,4003154,0,0,0,1554370,0,0,0,2,0,0,0
"358","West Region",2021-01-24,2020,30,1,78602026,6112255,0,0,0,2109101,0,0,0,3,0,0,0
"359","West Region",2021-01-31,2020,31,1,78602026,8257714,0,0,0,2145459,0,0,0,3,0,0,0
"360","West Region",2021-02-07,2020,32,1,78602026,10975948,0,0,0,2718234,0,0,0,3,0,0,0
"361","West Region",2021-02-14,2020,33,1,78602026,14440623,0,10380809,0,3464675,0,10380809,0,4,0,13,0
"362","West Region",2021-02-21,2020,34,1,78602026,17191848,0,11745971,0,2751225,0,1365162,0,4,0,2,0
"363","West Region",2021-02-28,2020,35,1,78602026,20698929,0,13636310,6743907,3507081,0,1890339,6743907,4,0,2,9
"364","West Region",2021-03-07,2020,36,1,78602026,24062738,0,15716703,8078035,3363809,0,2080393,1334128,4,0,3,2
"365","West Region",2021-03-14,2020,37,1,78602026,28409275,0,18469641,9900864,4346537,0,2752938,1822829,6,0,4,2
"366","West Region",2021-03-21,2020,38,1,78602026,33168845,0,21604594,11726639,4759570,0,3134953,1825775,6,0,4,2
"367","West Region",2021-03-28,2020,39,1,78602026,37896845,0,24510331,13667891,4728000,0,2905737,1941252,6,0,4,2
"368","West Region",2021-04-04,2020,40,1,78602026,43030878,0,27740525,16005830,5134033,0,3230194,2337939,7,0,4,3
"369","West Region",2021-04-11,2020,41,1,78602026,48868528,0,31218899,18914873,5837650,0,3478374,2909043,7,0,4,4
"370","West Region",2021-04-18,2020,42,1,78602026,53984352,0,33897027,21372358,5115824,0,2678128,2457485,7,0,3,3
"371","West Region",2021-04-25,2020,43,1,78602026,58542338,0,36039817,23781160,4557986,0,2142790,2408802,6,0,3,3
"372","West Region",2021-05-02,2020,44,1,78602026,62462043,0,37637556,26185507,3919705,0,1597739,2404347,5,0,2,3
"373","West Region",2021-05-09,2020,45,1,78602026,66129027,0,38922540,28725630,3666984,0,1284984,2540123,5,0,2,3
"374","West Region",2021-05-16,2020,46,1,78602026,69741867,0,40470274,30872735,3612840,0,1547734,2147105,5,0,2,3
"375","West Region",2021-05-23,2020,47,1,78602026,72608746,0,41819146,32503825,2866879,0,1348872,1631090,4,0,2,2
